order_id,customer_id,order_date,region,product_id,sales,quantity,discount,shipping_cost,tax,profit,order_status,age,segment,income_level,category,sub_category
ORDER-976,CUST-30,2025-05-19 13:54:35.675675680,South,PROD-45,394.08,4,0.22,36.37,5.52,18.47,Delivered,37,Consumer,High,Technology,Copiers
ORDER-977,CUST-198,2025-05-20 02:19:49.189189192,East,PROD-46,183.87,5,0.12,21.33,15.26,103.95,Cancelled,33,Home Office,Low,Technology,Copiers
ORDER-978,CUST-104,2025-05-20 14:45:02.702702704,West,PROD-59,211.94,3,0.02,44.57,11.61,62.27,Shipped,34,Corporate,Medium,Technology,Accessories
ORDER-979,CUST-132,2025-05-21 03:10:16.216216216,West,PROD-80,279.31,9,0.36,37.64,8.37,126.57,Delivered,45,Consumer,Medium,Office Supplies,Paper
ORDER-980,CUST-1,2025-05-21 15:35:29.729729728,East,PROD-23,416.96,1,0.06,10.07,1.29,55.56,Shipped,41,Consumer,High,Office Supplies,Paper
ORDER-981,CUST-169,2025-05-22 04:00:43.243243248,South,PROD-87,43.67,6,0.3,23.35,7.14,53.53,Pending,47,Consumer,High,Furniture,Bookcases
ORDER-982,CUST-139,2025-05-22 16:25:56.756756760,West,PROD-91,217.91,6,0.14,44.89,1.44,65.58,Shipped,42,Consumer,Medium,Furniture,Chairs
ORDER-983,CUST-119,2025-05-23 04:51:10.270270272,East,PROD-39,50.48,5,0.09,7.12,18.59,99.86,Shipped,24,Home Office,High,Technology,Accessories
ORDER-984,CUST-106,2025-05-23 17:16:23.783783784,East,PROD-79,262.18,5,0.19,48.26,2.23,142.94,Delivered,50,Consumer,Medium,Technology,Phones
ORDER-985,CUST-14,2025-05-24 05:41:37.297297296,East,PROD-76,450.46,5,0.4,35.56,20.09,-35.29,Delivered,42,Consumer,Low,Furniture,Chairs
ORDER-986,CUST-49,2025-05-24 18:06:50.810810816,West,PROD-11,393.42,6,0.2,33.41,4.72,-39.31,Shipped,44,Corporate,Low,Office Supplies,Pens
ORDER-987,CUST-133,2025-05-25 06:32:04.324324328,South,PROD-87,121.64,8,0.38,17.18,7.8,137.51,Pending,51,Consumer,High,Furniture,Bookcases
ORDER-988,CUST-93,2025-05-25 18:57:17.837837840,South,PROD-18,488.24,2,0.06,16.2,6.14,55.98,Delivered,41,Corporate,Medium,Technology,Copiers
ORDER-989,CUST-160,2025-05-26 07:22:31.351351352,East,PROD-41,337.0,6,0.39,47.39,39.66,72.98,Shipped,47,Corporate,Medium,Office Supplies,Binders
ORDER-990,CUST-194,2025-05-26 19:47:44.864864864,East,PROD-16,15.11,1,0.12,18.42,3.42,46.48,Delivered,46,Corporate,Medium,Office Supplies,Binders
ORDER-991,CUST-128,2025-05-27 08:12:58.378378384,South,PROD-31,135.15,4,0.34,39.9,5.05,-31.27,Shipped,29,Home Office,Medium,Technology,Accessories
ORDER-992,CUST-161,2025-05-27 20:38:11.891891896,East,PROD-40,137.75,3,0.28,22.69,1.36,103.62,Delivered,64,Consumer,Low,Office Supplies,Pens
ORDER-993,CUST-114,2025-05-28 09:03:25.405405408,East,PROD-15,43.93,9,0.46,11.27,9.64,99.44,Shipped,52,Home Office,Low,Furniture,Bookcases
ORDER-994,CUST-195,2025-05-28 21:28:38.918918920,South,PROD-24,480.31,3,0.19,5.48,16.63,12.34,Pending,20,Consumer,Medium,Technology,Copiers
ORDER-995,CUST-14,2025-05-29 09:53:52.432432432,West,PROD-48,244.35,6,0.03,29.49,4.05,11.25,Shipped,42,Consumer,Low,Furniture,Chairs
ORDER-996,CUST-53,2025-05-29 22:19:05.945945952,East,PROD-89,448.95,1,0.01,48.91,2.95,117.57,Shipped,50,Home Office,Medium,Technology,Accessories
ORDER-997,CUST-69,2025-05-30 10:44:19.459459464,West,PROD-19,167.89,6,0.41,21.61,9.25,-35.53,Delivered,23,Consumer,Medium,Office Supplies,Paper
ORDER-998,CUST-141,2025-05-30 23:09:32.972972976,East,PROD-66,71.36,4,0.26,21.07,1.83,126.22,Delivered,39,Home Office,High,Technology,Copiers
ORDER-999,CUST-34,2025-05-31 11:34:46.486486488,East,PROD-50,242.42,8,0.39,20.48,23.36,1.33,Shipped,34,Home Office,Medium,Technology,Phones
ORDER-1000,CUST-74,2025-06-01 00:00:00.000000000,East,PROD-54,65.84,9,0.12,28.42,23.96,68.6,Pending,46,Home Office,Low,Office Supplies,Paper
